resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
21149,856,5,205,20,19,14,14,14,0.0,54,\N,\N,52,15,1:42.456,197.294,11
21150,856,155,15,16,14,15,15,15,0.0,54,\N,\N,45,11,1:42.080,198.021,11
21151,856,815,15,17,17,16,16,16,0.0,54,\N,\N,39,14,1:42.425,197.354,11
21152,856,15,205,21,20,17,17,17,0.0,54,\N,\N,46,17,1:43.009,196.235,11
21153,856,10,166,24,21,18,18,18,0.0,54,\N,\N,53,18,1:44.536,193.368,11
21154,856,817,164,22,24,19,19,19,0.0,54,\N,\N,53,21,1:44.870,192.752,11
21155,856,816,166,25,22,20,20,20,0.0,54,\N,\N,53,20,1:44.746,192.981,11
21156,856,24,164,23,23,21,21,21,0.0,52,\N,\N,45,24,1:46.173,190.387,13
21157,856,813,3,12,16,\N,R,22,0.0,30,\N,\N,26,19,1:44.689,193.086,8
21158,856,808,4,10,8,\N,R,23,0.0,16,\N,\N,10,23,1:45.469,191.658,4
21159,856,30,131,7,12,\N,R,24,0.0,15,\N,\N,13,22,1:45.327,191.916,4
21160,857,20,9,1,1,1,1,1,25.0,60,1:30:35.002,5435002,60,1,1:27.249,211.463,1
21161,857,18,1,4,4,2,2,2,18.0,60,+8.433,5443435,60,4,1:27.967,209.737,1
21162,857,4,6,5,3,3,3,3,15.0,60,+24.301,5459303,58,3,1:27.953,209.771,1
21163,857,17,9,2,2,4,4,4,12.0,60,+25.529,5460531,59,2,1:27.520,210.808,1
21164,857,30,131,7,11,5,5,5,10.0,60,+1:05.421,5500423,48,5,1:28.549,208.359,1
21165,857,3,131,8,7,6,6,6,8.0,60,+1:06.851,5501853,59,6,1:28.600,208.239,1
21166,857,1,1,3,5,7,7,7,6.0,60,+1:24.183,5519185,58,9,1:28.721,207.955,1
21167,857,153,5,19,10,8,8,8,4.0,59,\N,\N,57,10,1:29.239,206.748,11
21168,857,16,10,14,8,9,9,9,2.0,59,\N,\N,59,12,1:29.289,206.632,11
21169,857,815,15,17,20,10,10,10,1.0,59,\N,\N,58,14,1:29.345,206.502,11
21170,857,808,4,10,16,11,11,11,0.0,59,\N,\N,58,11,1:29.289,206.632,11
21171,857,811,4,9,14,12,12,12,0.0,59,\N,\N,55,13,1:29.310,206.583,11
21172,857,814,10,15,12,13,13,13,0.0,59,\N,\N,59,8,1:28.679,208.053,11
21173,857,5,205,20,18,14,14,14,0.0,58,\N,\N,58,16,1:30.294,204.332,12
21174,857,22,3,11,15,15,15,15,0.0,58,\N,\N,56,7,1:28.635,208.157,12
21175,857,816,166,25,21,16,16,16,0.0,57,\N,\N,51,21,1:31.990,200.565,13
21176,857,39,164,22,24,17,17,17,0.0,57,\N,\N,44,20,1:31.988,200.569,13
21177,857,817,164,23,23,18,18,18,0.0,57,\N,\N,49,18,1:31.674,201.256,13
21178,857,15,205,21,19,19,19,19,0.0,55,\N,\N,52,19,1:31.691,201.219,15
21179,857,13,6,6,6,\N,R,20,0.0,32,\N,\N,19,15,1:30.243,204.447,22
21180,857,67,5,18,9,\N,R,21,0.0,24,\N,\N,23,17,1:30.956,202.845,5
21181,857,813,3,12,13,\N,R,22,0.0,12,\N,\N,12,22,1:33.573,197.172,6
21182,857,10,166,24,22,\N,R,23,0.0,2,\N,\N,2,23,2:09.008,143.014,4
21183,857,155,15,16,17,\N,R,24,0.0,0,\N,\N,\N,0,\N,\N,4
21184,858,1,1,3,2,1,1,1,25.0,55,1:37:11.886,5831886,51,3,1:43.461,193.255,1
21185,858,4,6,5,5,2,2,2,18.0,55,+8.457,5840343,41,6,1:43.914,192.412,1
21186,858,18,1,4,3,3,3,3,15.0,55,+25.881,5857767,51,2,1:43.154,193.830,1
21187,858,17,9,2,4,4,4,4,12.0,55,+35.784,5867670,51,1,1:42.612,194.854,1
21188,858,13,6,6,6,5,5,5,10.0,55,+50.578,5882464,51,10,1:44.288,191.722,1
21189,858,3,131,8,7,6,6,6,8.0,55,+52.317,5884203,55,7,1:43.993,192.266,1
21190,858,30,131,7,8,7,7,7,6.0,55,+1:15.964,5907850,48,15,1:44.916,190.575,1
21191,858,16,10,14,9,8,8,8,4.0,55,+1:17.122,5909008,53,14,1:44.709,190.952,1
21192,858,814,10,15,10,9,9,9,2.0,55,+1:41.087,5932973,49,9,1:44.120,192.032,1
21193,858,155,15,16,16,10,10,10,1.0,54,\N,\N,47,4,1:43.521,193.143,11
21194,858,815,15,17,11,11,11,11,0.0,54,\N,\N,41,12,1:44.566,191.213,11
21195,858,22,3,11,24,12,12,12,0.0,54,\N,\N,50,11,1:44.438,191.447,11
21196,858,808,4,10,12,13,13,13,0.0,54,\N,\N,52,5,1:43.673,192.860,11
21197,858,813,3,12,23,14,14,14,0.0,54,\N,\N,52,13,1:44.628,191.099,11
21198,858,153,5,19,15,15,15,15,0.0,54,\N,\N,47,8,1:44.093,192.082,11
21199,858,811,4,9,14,16,16,16,0.0,54,\N,\N,32,16,1:46.150,188.359,11
21200,858,5,205,20,17,17,17,17,0.0,54,\N,\N,50,17,1:46.610,187.547,11
21201,858,15,205,21,18,18,18,18,0.0,53,\N,\N,36,19,1:47.444,186.091,12
21202,858,10,166,24,19,19,19,19,0.0,53,\N,\N,42,20,1:48.085,184.987,12
21203,858,24,164,23,22,20,20,20,0.0,53,\N,\N,52,22,1:49.242,183.028,12
21204,858,817,164,22,20,\N,R,21,0.0,48,\N,\N,35,21,1:48.274,184.664,26
21205,858,67,5,18,13,\N,R,22,0.0,19,\N,\N,17,18,1:47.094,186.699,9
21206,858,816,166,25,21,\N,R,23,0.0,18,\N,\N,16,23,1:51.196,179.812,23
21207,858,20,9,1,1,\N,R,24,0.0,1,\N,\N,\N,0,\N,\N,29
21208,859,17,9,2,2,1,1,1,25.0,71,1:32:17.464,5537464,71,1,1:15.324,205.942,1
21209,859,20,9,1,1,2,2,2,18.0,71,+16.983,5554447,68,3,1:16.076,203.906,1
21210,859,18,1,4,3,3,3,3,15.0,71,+27.638,5565102,63,2,1:15.580,205.244,1
21211,859,4,6,5,5,4,4,4,12.0,71,+35.048,5572512,65,4,1:16.181,203.625,1
21212,859,13,6,6,7,5,5,5,10.0,71,+1:06.733,5604197,64,12,1:17.271,200.753,1
21213,859,16,10,14,8,6,6,6,8.0,70,\N,\N,36,8,1:17.161,201.039,11
21214,859,3,131,8,6,7,7,7,6.0,70,\N,\N,45,10,1:17.207,200.919,11
21215,859,814,10,15,11,8,8,8,4.0,70,\N,\N,64,14,1:17.452,200.284,11
21216,859,155,15,16,16,9,9,9,2.0,70,\N,\N,55,15,1:17.644,199.788,11
21217,859,808,4,10,15,10,10,10,1.0,70,\N,\N,58,7,1:17.011,201.430,11
21218,859,153,5,19,13,11,11,11,0.0,70,\N,\N,55,9,1:17.162,201.036,11
21219,859,67,5,18,14,12,12,12,0.0,70,\N,\N,59,13,1:17.428,200.346,11
21220,859,815,15,17,17,13,13,13,0.0,70,\N,\N,63,16,1:17.780,199.439,11
21221,859,22,3,11,12,14,14,14,0.0,70,\N,\N,70,6,1:16.684,202.289,11
21222,859,30,131,7,10,15,15,15,0.0,70,\N,\N,62,5,1:16.681,202.297,11
21223,859,5,205,20,19,16,16,16,0.0,69,\N,\N,69,17,1:18.023,198.818,12
21224,859,811,4,9,9,17,17,17,0.0,69,\N,\N,62,18,1:18.274,198.180,12
21225,859,15,205,21,20,18,18,18,0.0,69,\N,\N,47,19,1:18.596,197.368,12
21226,859,816,166,25,23,19,19,19,0.0,68,\N,\N,60,22,1:19.902,194.142,13
21227,859,817,164,22,22,20,20,20,0.0,68,\N,\N,64,20,1:19.649,194.759,13
21228,859,24,164,23,21,\N,R,21,0.0,61,\N,\N,60,23,1:20.648,192.346,31
21229,859,1,1,3,4,\N,R,22,0.0,46,\N,\N,35,11,1:17.209,200.914,6
21230,859,813,3,12,18,\N,R,23,0.0,26,\N,\N,26,21,1:19.706,194.620,31
21231,859,10,166,24,24,\N,R,24,0.0,21,\N,\N,14,24,1:21.773,189.700,31
21232,860,18,1,3,2,1,1,1,25.0,58,1:34:09.565,5649565,56,1,1:29.187,214.053,1
21233,860,20,9,1,6,2,2,2,18.0,58,+2.139,5651704,57,2,1:29.417,213.503,1
21234,860,1,1,4,1,3,3,3,15.0,58,+4.075,5653640,57,4,1:29.538,213.214,1
21235,860,17,9,2,5,4,4,4,12.0,58,+4.547,5654112,57,3,1:29.438,213.452,1
21236,860,4,6,5,12,5,5,5,10.0,58,+21.565,5671130,52,7,1:30.277,211.469,1
21237,860,155,15,14,13,6,6,6,8.0,58,+36.766,5686331,55,10,1:30.620,210.668,1
21238,860,8,208,9,17,7,7,7,6.0,58,+38.014,5687579,50,11,1:30.759,210.346,1
21239,860,815,15,15,22,8,8,8,4.0,58,+39.458,5689023,46,12,1:30.843,210.151,1
21240,860,817,5,16,10,9,9,9,2.0,58,+39.556,5689121,53,8,1:30.592,210.733,1
21241,860,814,10,11,15,10,10,10,1.0,58,+39.737,5689302,57,9,1:30.605,210.703,1
21242,860,818,5,17,11,11,11,11,0.0,58,+39.848,5689413,52,6,1:30.274,211.476,1
21243,860,3,131,8,7,12,12,12,0.0,58,+57.642,5707207,53,14,1:30.931,209.948,1
21244,860,813,3,18,8,13,13,13,0.0,57,\N,\N,53,5,1:30.254,211.523,3
21245,860,10,206,24,20,14,14,14,0.0,57,\N,\N,43,19,1:34.253,202.548,11
21246,860,819,206,25,21,15,15,15,0.0,53,\N,\N,45,20,1:35.011,200.932,15
21247,860,811,3,19,14,16,16,16,0.0,52,\N,\N,49,13,1:30.855,210.123,4
21248,860,13,6,6,16,\N,R,17,0.0,46,\N,\N,46,15,1:31.940,207.644,4
21249,860,5,207,20,18,\N,R,18,0.0,38,\N,\N,26,17,1:33.693,203.759,22
21250,860,808,207,21,19,\N,R,19,0.0,34,\N,\N,27,16,1:33.214,204.806,38
21251,860,30,131,7,4,\N,R,20,0.0,10,\N,\N,4,18,1:34.021,203.048,6
21252,860,154,208,10,3,\N,R,21,0.0,1,\N,\N,\N,0,\N,\N,4
21253,860,807,10,12,9,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,4
21254,860,37,164,22,0,\N,F,23,0.0,0,\N,\N,\N,0,\N,\N,81
21255,860,39,164,23,0,\N,F,24,0.0,0,\N,\N,\N,0,\N,\N,81
21256,861,4,6,5,8,1,1,1,25.0,56,2:44:51.812,9891812,53,7,1:41.680,196.250,1
21257,861,815,15,15,9,2,2,2,18.0,56,+2.263,9894075,54,3,1:41.021,197.531,1
21258,861,1,1,4,1,3,3,3,15.0,56,+14.591,9906403,50,6,1:41.539,196.523,1
21259,861,17,9,2,4,4,4,4,12.0,56,+17.688,9909500,52,2,1:41.017,197.539,1
21260,861,8,208,9,10,5,5,5,10.0,56,+29.456,9921268,53,1,1:40.722,198.117,1
21261,861,811,3,19,13,6,6,6,8.0,56,+37.667,9929479,55,5,1:41.404,196.785,1
21262,861,814,10,11,14,7,7,7,6.0,56,+44.412,9936224,55,10,1:41.819,195.983,1
21263,861,818,5,17,18,8,8,8,4.0,56,+46.985,9938797,55,12,1:41.922,195.785,1
21264,861,807,10,12,16,9,9,9,2.0,56,+47.892,9939704,51,15,1:42.173,195.304,1
21265,861,30,131,7,3,10,10,10,1.0,56,+49.996,9941808,53,9,1:41.760,196.096,1
21266,861,20,9,1,5,11,11,11,0.0,56,+1:15.527,9967339,50,4,1:41.342,196.905,1
21267,861,817,5,16,15,12,12,12,0.0,56,+1:16.828,9968640,54,8,1:41.756,196.104,1
21268,861,3,131,8,7,13,13,13,0.0,56,+1:18.593,9970405,51,11,1:41.863,195.898,1
21269,861,18,1,3,2,14,14,14,0.0,56,+1:19.719,9971531,50,14,1:42.100,195.443,1
21270,861,13,6,6,12,15,15,15,0.0,56,+1:37.319,9989131,56,13,1:42.051,195.537,1
21271,861,808,207,21,19,16,16,16,0.0,55,\N,\N,52,17,1:43.513,192.775,11
21272,861,10,206,24,20,17,17,17,0.0,55,\N,\N,50,20,1:44.757,190.486,11
21273,861,5,207,20,24,18,18,18,0.0,55,\N,\N,54,18,1:43.803,192.237,11
21274,861,813,3,18,11,19,19,19,0.0,54,\N,\N,51,16,1:42.237,195.181,5
21275,861,819,206,25,21,20,20,20,0.0,54,\N,\N,50,21,1:44.813,190.384,12
21276,861,39,164,23,23,21,21,21,0.0,54,\N,\N,52,22,1:45.909,188.414,12
21277,861,37,164,22,22,22,22,22,0.0,54,\N,\N,54,23,1:46.244,187.820,12
21278,861,155,15,14,17,\N,R,23,0.0,46,\N,\N,44,19,1:44.202,191.501,31
21279,861,154,208,10,6,\N,R,24,0.0,3,\N,\N,2,24,2:08.464,155.333,4
21280,862,3,131,8,1,1,1,1,25.0,56,1:36:26.929,5786929,40,8,1:40.967,194.356,1
21281,862,18,1,3,5,2,2,2,18.0,56,+20.626,5807555,56,3,1:40.422,195.411,1
21282,862,1,1,4,7,3,3,3,15.0,56,+26.012,5812941,40,6,1:40.530,195.201,1
21283,862,17,9,2,6,4,4,4,12.0,56,+27.924,5814853,52,5,1:40.490,195.279,1
21284,862,20,9,1,11,5,5,5,10.0,56,+30.483,5817412,33,7,1:40.601,195.063,1
21285,862,154,208,10,10,6,6,6,8.0,56,+31.491,5818420,35,11,1:41.120,194.062,1
21286,862,811,3,19,14,7,7,7,6.0,56,+34.597,5821526,37,16,1:41.293,193.731,1
21287,862,813,3,18,13,8,8,8,4.0,56,+35.643,5822572,36,4,1:40.482,195.294,1
21288,862,4,6,5,9,9,9,9,2.0,56,+37.256,5824185,41,12,1:41.152,194.001,1
21289,862,155,15,14,3,10,10,10,1.0,56,+38.720,5825649,40,1,1:39.960,196.314,1
21290,862,815,15,15,8,11,11,11,0.0,56,+41.066,5827995,37,10,1:41.071,194.156,1
21291,862,814,10,11,15,12,12,12,0.0,56,+42.273,5829202,40,17,1:41.498,193.339,1
21292,862,13,6,6,12,13,13,13,0.0,56,+42.779,5829708,48,14,1:41.240,193.832,1
21293,862,8,208,9,4,14,14,14,0.0,56,+50.573,5837502,43,18,1:41.794,192.777,1
21294,862,807,10,12,16,15,15,15,0.0,56,+51.213,5838142,48,9,1:40.977,194.337,1
21295,862,818,5,17,24,16,16,16,0.0,56,+51.756,5838685,48,2,1:40.019,196.198,1
21296,862,817,5,16,17,17,17,17,0.0,56,+1:03.156,5850085,40,15,1:41.251,193.811,1
21297,862,808,207,21,19,18,18,18,0.0,55,\N,\N,38,19,1:42.385,191.664,11
21298,862,10,206,24,20,19,19,19,0.0,55,\N,\N,41,21,1:42.748,190.987,11
21299,862,819,206,25,21,20,20,20,0.0,55,\N,\N,39,20,1:42.621,191.224,11
21300,862,37,164,22,22,21,21,21,0.0,55,\N,\N,54,22,1:43.610,189.398,11
21301,862,39,164,23,23,22,22,22,0.0,54,\N,\N,40,23,1:43.935,188.806,12
21302,862,5,207,20,18,23,23,23,0.0,53,\N,\N,53,13,1:41.190,193.928,13
21303,862,30,131,7,2,\N,R,24,0.0,12,\N,\N,9,24,1:44.109,188.490,61
21304,863,20,9,1,1,1,1,1,25.0,57,1:35:10.990,5710990,41,1,1:36.379,202.151,1
21305,863,8,208,9,11,2,2,2,18.0,57,+3.333,5714323,41,5,1:37.116,200.617,1
21306,863,154,208,10,7,3,3,3,15.0,57,+10.194,5721184,42,3,1:36.928,201.006,1
21307,863,17,9,2,3,4,4,4,12.0,57,+38.788,5749778,45,6,1:37.437,199.956,1
21308,863,3,131,8,5,5,5,5,10.0,57,+55.460,5766450,41,10,1:38.080,198.646,1
21309,863,814,10,11,10,6,6,6,8.0,57,+57.543,5768533,41,18,1:38.372,198.056,1
21310,863,4,6,5,9,7,7,7,6.0,57,+57.803,5768793,44,15,1:38.203,198.397,1
21311,863,1,1,4,2,8,8,8,4.0,57,+58.984,5769974,38,7,1:37.733,199.351,1
21312,863,13,6,6,14,9,9,9,2.0,57,+1:04.999,5775989,42,12,1:38.123,198.558,1
21313,863,30,131,7,22,10,10,10,1.0,57,+1:11.490,5782480,39,13,1:38.128,198.548,1
21314,863,815,15,15,8,11,11,11,0.0,57,+1:12.702,5783692,39,14,1:38.146,198.512,1
21315,863,807,10,12,13,12,12,12,0.0,57,+1:16.539,5787529,46,17,1:38.312,198.177,1
21316,863,155,15,14,12,13,13,13,0.0,57,+1:30.334,5801324,54,2,1:36.700,201.480,1
21317,863,818,5,17,17,14,14,14,0.0,57,+1:33.723,5804713,43,4,1:37.058,200.737,1
21318,863,817,5,16,6,15,15,15,0.0,56,\N,\N,42,8,1:37.903,199.005,11
21319,863,808,207,21,18,16,16,16,0.0,56,\N,\N,42,16,1:38.305,198.191,11
21320,863,5,207,20,16,17,17,17,0.0,56,\N,\N,43,19,1:38.441,197.917,11
21321,863,18,1,3,4,18,18,18,0.0,55,\N,\N,47,9,1:38.046,198.714,43
21322,863,10,206,24,23,19,19,19,0.0,55,\N,\N,46,23,1:40.323,194.204,12
21323,863,37,164,22,20,20,20,20,0.0,55,\N,\N,41,22,1:40.237,194.371,12
21324,863,39,164,23,24,21,21,21,0.0,55,\N,\N,48,20,1:39.747,195.326,12
21325,863,811,3,19,15,22,22,22,0.0,54,\N,\N,51,11,1:38.087,198.631,76
21326,863,813,3,18,21,\N,R,23,0.0,25,\N,\N,14,21,1:39.876,195.073,29
21327,863,819,206,25,19,\N,R,24,0.0,24,\N,\N,14,24,1:41.519,191.916,5
21328,864,813,3,18,1,1,1,1,25.0,66,1:39:09.145,5949145,26,6,1:27.906,190.635,1
21329,864,4,6,5,2,2,2,2,18.0,66,+3.195,5952340,46,3,1:27.390,191.761,1
21330,864,8,208,9,4,3,3,3,15.0,66,+3.884,5953029,50,2,1:26.938,192.758,1
21331,864,154,208,10,3,4,4,4,12.0,66,+14.799,5963944,53,1,1:26.250,194.295,1
21332,864,155,15,14,9,5,5,5,10.0,66,+1:04.641,6013786,45,8,1:28.266,189.857,1
21333,864,20,9,1,7,6,6,6,8.0,66,+1:07.576,6016721,65,4,1:27.768,190.935,1
21334,864,3,131,8,6,7,7,7,6.0,66,+1:17.919,6027064,45,7,1:28.150,190.107,1
21335,864,1,1,4,24,8,8,8,4.0,66,+1:18.140,6027285,50,18,1:28.918,188.465,1
21336,864,18,1,3,10,9,9,9,2.0,66,+1:25.246,6034391,41,14,1:28.624,189.090,1
21337,864,807,10,12,13,10,10,10,1.0,65,\N,\N,48,17,1:28.912,188.478,11
21338,864,17,9,2,11,11,11,11,0.0,65,\N,\N,44,5,1:27.857,190.741,11
21339,864,818,5,17,14,12,12,12,0.0,65,\N,\N,54,9,1:28.308,189.767,11
21340,864,817,5,16,15,13,13,13,0.0,65,\N,\N,44,12,1:28.587,189.169,11
21341,864,814,10,11,12,14,14,14,0.0,65,\N,\N,44,10,1:28.313,189.756,11
21342,864,13,6,6,16,15,15,15,0.0,65,\N,\N,47,11,1:28.448,189.467,11
21343,864,5,207,20,19,16,16,16,0.0,65,\N,\N,50,15,1:28.715,188.897,11
21344,864,808,207,21,18,17,17,17,0.0,65,\N,\N,48,16,1:28.773,188.773,11
21345,864,10,206,24,21,18,18,18,0.0,64,\N,\N,49,19,1:29.599,187.033,12
21346,864,37,164,22,22,19,19,19,0.0,63,\N,\N,54,20,1:30.722,184.718,13
21347,864,815,15,15,5,\N,R,20,0.0,37,\N,\N,20,13,1:28.605,189.131,61
21348,864,819,206,25,20,\N,R,21,0.0,35,\N,\N,29,22,1:31.136,183.879,26
21349,864,39,164,23,23,\N,R,22,0.0,22,\N,\N,15,24,1:32.903,180.381,26
21350,864,811,3,19,17,\N,R,23,0.0,12,\N,\N,10,23,1:31.822,182.505,4
21351,864,30,131,7,8,\N,R,24,0.0,12,\N,\N,4,21,1:31.089,183.973,4
21352,865,17,9,2,1,1,1,1,25.0,78,1:46:06.557,6366557,45,3,1:18.805,152.579,1
21353,865,3,131,8,2,2,2,2,18.0,78,+0.643,6367200,46,7,1:18.977,152.246,1
21354,865,4,6,5,5,3,3,3,15.0,78,+0.947,6367504,45,5,1:18.857,152.478,1
21355,865,20,9,1,9,4,4,4,12.0,78,+1.343,6367900,43,9,1:19.076,152.056,1
21356,865,1,1,4,3,5,5,5,10.0,78,+4.101,6370658,46,4,1:18.806,152.577,1
21357,865,13,6,6,7,6,6,6,8.0,78,+6.195,6372752,41,10,1:19.101,152.008,1
21358,865,814,10,11,14,7,7,7,6.0,78,+41.537,6408094,51,17,1:19.757,150.757,1
21359,865,807,10,12,10,8,8,8,4.0,78,+42.562,6409119,35,2,1:18.423,153.322,1
21360,865,8,208,9,8,9,9,9,2.0,78,+44.036,6410593,51,12,1:19.246,151.730,1
21361,865,811,3,19,13,10,10,10,1.0,78,+44.516,6411073,51,11,1:19.187,151.843,1
21362,865,815,15,15,23,11,11,11,0.0,77,\N,\N,49,1,1:17.296,155.557,11
21363,865,818,5,17,16,12,12,12,0.0,77,\N,\N,25,8,1:19.013,152.177,11
21364,865,5,207,20,17,13,13,13,0.0,77,\N,\N,76,13,1:19.305,151.617,11
21365,865,10,206,24,19,14,14,14,0.0,77,\N,\N,60,15,1:19.637,150.985,11
21366,865,39,164,23,22,15,15,15,0.0,76,\N,\N,44,19,1:20.286,149.764,12
21367,865,18,1,3,12,16,16,16,0.0,70,\N,\N,51,18,1:19.923,150.444,4
21368,865,817,5,16,15,\N,R,17,0.0,65,\N,\N,44,16,1:19.752,150.767,31
21369,865,819,206,25,21,\N,R,18,0.0,64,\N,\N,61,14,1:19.604,151.047,31
21370,865,30,131,7,6,\N,R,19,0.0,63,\N,\N,52,6,1:18.904,152.387,32
21371,865,808,207,21,18,\N,R,20,0.0,15,\N,\N,12,20,1:20.825,148.765,10
21372,865,155,15,14,11,\N,R,21,0.0,5,\N,\N,4,21,1:25.480,140.664,3
21373,865,37,164,22,20,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,3
21374,865,813,3,18,24,\N,R,23,0.0,0,\N,\N,\N,0,\N,\N,3
21375,865,154,208,10,4,\N,R,24,0.0,0,\N,\N,\N,0,\N,\N,3
21376,866,1,1,4,2,1,1,1,25.0,70,1:32:29.586,5549586,59,6,1:17.020,203.837,1
21377,866,154,208,10,7,2,2,2,18.0,70,+2.513,5552099,57,11,1:17.264,203.194,1
21378,866,815,15,15,15,3,3,3,15.0,70,+5.260,5554846,67,3,1:16.414,205.454,1
21379,866,20,9,1,1,4,4,4,12.0,70,+7.295,5556881,70,1,1:15.752,207.249,1
21380,866,4,6,5,3,5,5,5,10.0,70,+13.411,5562997,42,15,1:17.820,201.742,1
21381,866,3,131,8,5,6,6,6,8.0,70,+13.842,5563428,67,7,1:17.060,203.732,1
21382,866,17,9,2,4,7,7,7,6.0,70,+15.085,5564671,62,8,1:17.131,203.544,1
21383,866,8,208,9,12,8,8,8,4.0,70,+15.567,5565153,70,5,1:16.764,204.517,1
21384,866,155,15,14,11,9,9,9,2.0,70,+24.432,5574018,61,12,1:17.464,202.669,1
21385,866,13,6,6,6,10,10,10,1.0,70,+25.272,5574858,69,2,1:16.182,206.080,1
21386,866,814,10,11,8,11,11,11,0.0,70,+37.693,5587279,63,10,1:17.219,203.312,1
21387,866,807,10,12,13,12,12,12,0.0,70,+46.236,5595822,62,9,1:17.202,203.357,1
21388,866,813,3,18,22,13,13,13,0.0,70,+47.052,5596638,67,13,1:17.489,202.604,1
21389,866,817,5,16,14,14,14,14,0.0,70,+1:04.475,5614061,70,4,1:16.609,204.931,1
21390,866,818,5,17,19,15,15,15,0.0,69,\N,\N,55,17,1:17.875,201.600,11
21391,866,18,1,3,10,16,16,16,0.0,69,\N,\N,63,16,1:17.843,201.682,11
21392,866,811,3,19,16,17,17,17,0.0,69,\N,\N,67,14,1:17.817,201.750,11
21393,866,5,207,20,17,18,18,18,0.0,69,\N,\N,62,19,1:18.128,200.947,11
21394,866,808,207,21,18,19,19,19,0.0,69,\N,\N,58,18,1:18.093,201.037,11
21395,866,819,206,25,23,20,20,20,0.0,69,\N,\N,63,21,1:20.632,194.706,13
21396,866,10,206,24,21,21,21,21,0.0,56,\N,\N,47,22,1:21.032,193.745,22
21397,866,30,131,7,9,\N,R,22,0.0,43,\N,\N,37,20,1:18.433,200.165,65
21398,866,37,164,22,20,\N,R,23,0.0,24,\N,\N,23,23,1:21.535,192.550,23
21399,866,39,164,23,24,\N,R,24,0.0,22,\N,\N,12,24,1:22.044,191.355,22
21400,867,4,6,5,11,1,1,1,25.0,57,1:44:16.649,6256649,40,5,1:43.666,188.185,1
21401,867,8,208,9,5,2,2,2,18.0,57,+6.421,6263070,43,7,1:43.686,188.148,1
21402,867,30,131,7,12,3,3,3,15.0,57,+12.639,6269288,43,3,1:43.099,189.220,1
21403,867,17,9,2,19,4,4,4,12.0,57,+13.628,6270277,40,2,1:42.717,189.923,1
21404,867,807,10,12,8,5,5,5,10.0,57,+19.993,6276642,40,13,1:44.226,187.174,1
21405,867,3,131,8,6,6,6,6,8.0,57,+21.176,6277825,54,1,1:42.163,190.953,1
21406,867,814,10,11,10,7,7,7,6.0,57,+22.866,6279515,45,11,1:44.101,187.398,1
21407,867,18,1,3,9,8,8,8,4.0,57,+24.653,6281302,48,17,1:44.806,186.138,1
21408,867,815,15,15,15,9,9,9,2.0,57,+27.777,6284426,43,4,1:43.526,188.439,1
21409,867,811,3,19,14,10,10,10,1.0,57,+35.961,6292610,44,12,1:44.111,187.380,1
21410,867,817,5,16,17,11,11,11,0.0,57,+37.041,6293690,44,6,1:43.674,188.170,1
21411,867,813,3,18,3,12,12,12,0.0,57,+54.630,6311279,43,10,1:44.064,187.465,1
21412,867,808,207,21,20,13,13,13,0.0,57,+1:15.871,6332520,54,14,1:44.253,187.125,1
21413,867,5,207,20,16,14,14,14,0.0,57,+1:34.654,6351303,40,19,1:45.294,185.275,1
21414,867,819,206,25,23,15,15,15,0.0,57,+1:36.551,6353200,43,22,1:46.701,182.832,1
21415,867,13,6,6,13,16,16,16,0.0,56,\N,\N,36,15,1:44.431,186.806,11
21416,867,37,164,22,21,17,17,17,0.0,56,\N,\N,36,23,1:46.799,182.664,11
21417,867,39,164,23,22,18,18,18,0.0,56,\N,\N,42,21,1:46.388,183.370,11
21418,867,1,1,4,2,19,19,19,0.0,55,\N,\N,43,9,1:44.007,187.568,4
21419,867,154,208,10,4,\N,R,20,0.0,40,\N,\N,38,8,1:43.764,188.007,40
21420,867,20,9,1,1,\N,R,21,0.0,33,\N,\N,18,16,1:44.555,186.585,6
21421,867,155,15,14,7,\N,R,22,0.0,33,\N,\N,22,18,1:45.082,185.649,4
21422,867,818,5,17,18,\N,R,23,0.0,26,\N,\N,22,20,1:45.491,184.929,4
21423,867,10,206,24,0,\N,W,24,0.0,0,\N,\N,\N,0,\N,\N,54
21424,868,17,9,2,2,1,1,1,25.0,52,1:25:11.288,5111288,49,4,1:34.934,223.393,1
21425,868,4,6,5,1,2,2,2,18.0,52,+3.060,5114348,49,7,1:35.385,222.336,1
21426,868,20,9,1,4,3,3,3,15.0,52,+4.836,5116124,52,3,1:34.897,223.480,1
21427,868,13,6,6,5,4,4,4,12.0,52,+9.519,5120807,50,5,1:35.041,223.141,1
21428,868,8,208,9,6,5,5,5,10.0,52,+10.314,5121602,50,1,1:34.661,224.037,1
21429,868,154,208,10,9,6,6,6,8.0,52,+17.101,5128389,50,2,1:34.884,223.510,1
21430,868,30,131,7,3,7,7,7,6.0,52,+29.153,5140441,52,6,1:35.191,222.789,1
21431,868,1,1,4,8,8,8,8,4.0,52,+36.463,5147751,44,15,1:36.173,220.515,1
21432,868,811,3,19,13,9,9,9,2.0,52,+43.347,5154635,48,12,1:35.863,221.228,1
21433,868,18,1,3,16,10,10,10,1.0,52,+44.444,5155732,52,14,1:36.086,220.714,1
